STATE_ID,BLOCK_ID,hab_num,hab_outside,osm_num,greater,osm_near,osm_far,hab_near,hab_far
14,5491,124,0,407,osm,328,79,121,3
14,1774,343,0,3,hab,3,0,9,334
14,3751,533,0,531,hab,499,32,511,22
14,1803,94,0,3,hab,2,1,6,88
14,4406,262,0,36,hab,29,7,19,243
14,4821,267,0,13,hab,12,1,25,242
14,4980,141,0,375,osm,310,65,130,11
14,517,77,0,334,osm,197,137,74,3
14,2007,343,1,162,hab,159,3,261,82
14,4316,163,0,445,osm,427,18,162,1
14,5756,97,0,68,hab,60,8,73,24
14,1904,330,0,4,hab,4,0,16,314
14,3368,216,0,11,hab,10,1,17,199
14,1201,124,0,106,hab,89,17,71,53
14,5808,247,0,503,osm,447,56,246,1
14,6214,106,0,10,hab,10,0,17,89
14,1131,123,0,721,osm,554,167,123,0
14,1575,351,0,4,hab,3,1,9,342
14,4083,188,0,25,hab,20,5,28,160
14,414,186,0,185,hab,174,11,156,30
14,945,298,0,13,hab,13,0,39,259
14,2120,198,1,0,hab,0,0,0,198
14,4086,219,0,2,hab,2,0,2,217
14,2699,271,0,115,hab,114,1,152,119
14,6114,197,0,748,osm,562,186,191,6
14,4358,259,0,24,hab,13,11,19,240
14,1950,298,0,3,hab,3,0,6,292
14,4187,171,0,335,osm,319,16,168,3
14,1620,301,0,8,hab,8,0,19,282
14,5061,162,0,293,osm,248,45,118,44
14,4516,63,0,148,osm,132,16,61,2
14,8002,153,0,1,hab,1,0,3,150
14,4955,266,0,125,hab,100,25,137,129
14,635,231,0,374,osm,342,32,226,5
14,7998,79,0,209,osm,189,20,75,4
14,5183,166,0,263,osm,225,38,159,7
14,6076,173,0,0,hab,0,0,0,173
14,450,199,0,177,hab,170,7,189,10
14,3239,140,0,268,osm,143,125,91,49
14,8000,85,0,118,osm,89,29,81,4
14,2653,71,0,113,osm,71,42,65,6
14,204,391,0,494,osm,486,8,391,0
14,4807,99,0,133,osm,90,43,80,19
14,5568,56,0,332,osm,231,101,56,0
14,2714,243,0,104,hab,102,2,124,119
25,68,40,0,4,hab,4,0,8,32
25,3078,18,0,14,hab,13,1,15,3
25,1930,22,0,5,hab,5,0,5,17
25,4321,63,0,3,hab,1,2,1,62
25,5431,38,0,14,hab,14,0,15,23
25,3808,73,0,8,hab,8,0,9,64
25,3228,42,1,1,hab,1,0,1,41
25,1564,45,0,1,hab,1,0,1,44
25,3437,26,0,7,hab,7,0,14,12
25,6118,28,0,11,hab,9,2,10,18
25,5887,23,0,6,hab,6,0,9,14
25,4736,15,1,16,osm,16,0,14,1
25,1225,28,0,16,hab,14,2,15,13
25,3910,21,0,12,hab,12,0,13,8
25,4722,30,0,11,hab,10,1,12,18
25,5471,17,0,4,hab,4,0,4,13
25,4731,25,0,2,hab,2,0,3,22
25,3835,34,0,14,hab,13,1,18,16
25,5529,12,0,4,hab,4,0,4,8
25,3032,12,0,3,hab,3,0,4,8
25,6053,14,0,1,hab,1,0,1,13
25,5364,24,0,1,hab,1,0,1,23
25,4337,31,0,6,hab,6,0,9,22
25,4338,12,0,1,hab,1,0,1,11
25,1244,15,0,5,hab,5,0,5,10
25,3436,12,0,1,hab,1,0,1,11
25,1186,13,0,1,hab,1,0,2,11
25,6438,25,0,1,hab,1,0,2,23
25,791,50,1,2,hab,2,0,3,47
25,6439,27,0,3,hab,3,0,5,22
25,5367,37,0,7,hab,7,0,11,26
25,3669,32,0,14,hab,13,1,14,18
25,1361,13,0,1,hab,1,0,2,11
25,4389,10,1,3,hab,3,0,3,7
25,1176,31,0,5,hab,5,0,5,26
25,3435,14,0,1,hab,1,0,1,13
25,4390,9,0,9,hab,8,1,7,2
25,3057,10,0,4,hab,4,0,6,4
25,6120,24,0,13,hab,13,0,19,5
25,3041,30,0,3,hab,3,0,5,25
25,5957,27,0,10,hab,10,0,12,15
25,6140,41,0,11,hab,11,0,23,18
25,1277,30,0,19,hab,19,0,20,10
25,5695,35,0,13,hab,12,1,18,17
25,4857,51,0,7,hab,6,1,9,42
25,6489,19,0,1,hab,0,1,0,19
25,5824,32,0,3,hab,3,0,5,27
25,6408,16,0,6,hab,5,1,5,11
25,4709,31,0,10,hab,9,1,10,21
25,2372,17,0,18,osm,18,0,15,2
25,2403,46,0,9,hab,8,1,10,36
25,6126,34,0,7,hab,7,0,11,23
34,307,351,6,315,hab,301,14,313,38
34,4643,177,14,80,hab,77,3,123,54
34,4405,147,8,118,hab,116,2,138,9
34,2640,241,5,135,hab,132,3,181,60
34,1536,246,10,118,hab,116,2,147,99
34,4379,106,1,174,osm,96,78,60,46
34,4618,156,4,102,hab,70,32,68,88
34,6365,67,11,36,hab,26,10,20,47
34,4000,218,4,331,osm,248,83,206,12
34,1132,214,0,316,osm,288,28,214,0
34,3147,215,2,10,hab,10,0,23,192
34,1627,162,8,333,osm,303,30,133,29
34,2374,148,6,193,osm,178,15,144,4
34,2464,253,1,559,osm,376,183,249,4
34,3047,153,2,151,hab,141,10,113,40
34,4182,207,2,358,osm,270,88,189,18
34,4824,120,1,185,osm,164,21,120,0
34,6001,157,2,319,osm,241,78,157,0
34,953,160,4,13,hab,13,0,42,118
34,3983,164,9,30,hab,26,4,57,107
34,2693,205,5,27,hab,27,0,57,148
34,726,273,5,122,hab,111,11,108,165
34,1856,309,5,154,hab,141,13,170,139
34,2745,200,2,437,osm,270,167,193,7
34,1889,185,0,392,osm,286,106,184,1
34,377,469,103,305,hab,291,14,367,102
34,971,248,11,314,osm,289,25,243,5
34,5793,508,12,449,hab,404,45,504,4
34,1723,224,3,234,osm,202,32,187,37
34,1687,267,20,258,osm,219,39,231,36
34,5859,147,5,221,osm,167,54,143,4
34,5925,263,4,337,osm,324,13,260,3
34,1731,226,8,235,osm,215,20,224,2
34,782,96,9,133,osm,122,11,90,6
34,849,188,13,221,osm,206,15,185,3
34,1202,163,3,278,osm,205,73,161,2
34,1602,227,11,277,osm,231,46,215,12
34,3008,123,1,93,hab,89,4,118,5
34,1721,204,9,257,osm,235,22,200,4
34,2199,218,5,234,osm,216,18,191,27
34,3372,412,34,199,hab,182,17,334,78
34,5835,190,5,302,osm,256,46,188,2
34,4093,289,1,336,osm,322,14,288,1
34,826,97,0,228,osm,127,101,84,13
34,4788,122,19,167,osm,139,28,112,10
34,5168,183,8,269,osm,244,25,179,4
34,5979,201,1,406,osm,276,130,201,0
34,1313,102,0,243,osm,161,82,101,1
34,5694,123,2,2,hab,2,0,3,120
34,776,260,0,561,osm,363,198,257,3
34,395,114,8,23,hab,14,9,22,92
34,769,80,1,78,hab,58,20,57,23
34,5253,104,4,142,osm,68,74,55,49
34,4947,109,6,195,osm,113,82,79,30
34,2656,203,2,286,osm,266,20,203,0
34,1656,74,14,33,hab,11,22,23,51
34,1113,154,1,504,osm,305,199,149,5
34,2959,49,2,27,hab,23,4,29,20
34,3425,144,6,20,hab,17,3,33,111
34,3353,85,1,37,hab,30,7,34,51
34,4203,96,3,52,hab,50,2,70,26
34,5198,89,8,30,hab,29,1,34,55
34,1137,244,9,65,hab,32,33,51,193
34,5996,92,5,97,osm,70,27,88,4
34,4789,132,2,115,hab,103,12,103,29
34,6448,225,5,310,osm,282,28,217,8
34,6477,216,31,247,osm,227,20,195,21
34,1707,121,1,253,osm,162,91,111,10
34,3923,92,0,192,osm,110,82,85,7
34,4228,181,0,301,osm,190,111,139,42
34,4874,78,1,19,hab,15,4,33,45
34,678,113,19,5,hab,2,3,4,109
34,1795,69,1,5,hab,5,0,8,61
34,2452,103,2,21,hab,20,1,23,80
34,2579,88,0,5,hab,2,3,3,85
34,2809,75,1,2,hab,2,0,1,74
34,5204,85,1,2,hab,1,1,1,84
34,1538,71,3,158,osm,81,77,69,2
34,1459,112,2,168,osm,136,32,106,6
34,4167,145,2,146,osm,101,45,135,10
34,2765,206,83,127,osm,122,5,108,98
34,2529,90,1,151,osm,107,44,87,3
34,1924,89,1,155,osm,116,39,88,1
34,1808,219,0,254,osm,183,71,180,39
34,2375,167,10,245,osm,189,56,135,32
34,562,100,0,9,hab,9,0,29,71
34,6192,134,0,237,osm,180,57,132,2
34,5053,185,0,38,hab,18,20,29,156
34,3152,115,5,119,osm,92,27,95,20
34,733,128,4,204,osm,160,44,127,1
34,1581,46,2,179,osm,112,67,46,0
34,2114,239,0,49,hab,25,24,58,181
34,5040,123,6,175,osm,158,17,120,3
34,856,108,15,237,osm,158,79,102,6
34,1579,69,4,62,hab,27,35,24,45
18,7109,132,0,19,hab,19,0,38,94
18,6154,172,0,8,hab,8,0,29,143
18,3827,154,6,7,hab,5,2,30,124
18,4529,225,3,43,hab,22,21,48,177
18,4704,378,14,32,hab,30,2,137,241
18,6250,126,0,4,hab,4,0,27,99
18,4276,155,0,4,hab,4,0,20,135
18,6289,161,0,24,hab,24,0,48,113
18,1357,628,9,10,hab,10,0,108,520
18,3314,283,10,11,hab,11,0,61,222
18,6321,392,17,33,hab,33,0,222,170
18,1126,471,9,13,hab,8,5,72,399
18,4652,427,12,16,hab,16,0,123,304
18,3692,238,8,57,hab,57,0,138,100
18,4710,480,31,151,hab,149,2,256,224
18,4716,169,9,4,hab,3,1,17,152
18,4798,136,0,12,hab,11,1,34,102
18,5909,170,1,24,hab,24,0,68,102
18,6105,177,2,14,hab,6,8,6,171
18,6333,182,5,34,hab,33,1,68,114
18,6414,273,11,10,hab,10,0,34,239
18,1210,182,0,5,hab,5,0,55,127
18,233,299,11,82,hab,75,7,141,158
18,7108,369,24,14,hab,13,1,58,311
18,3118,295,10,32,hab,31,1,103,192
18,3582,219,15,36,hab,35,1,85,134
18,6106,219,2,55,hab,54,1,116,103
18,7105,277,4,23,hab,23,0,64,213
18,5220,198,7,7,hab,7,0,15,183
18,304,184,0,8,hab,7,1,23,161
18,1335,212,8,10,hab,9,1,20,192
18,3033,190,0,3,hab,3,0,7,183
18,255,142,8,3,hab,3,0,26,116
18,804,283,10,42,hab,42,0,122,161
18,2872,132,1,4,hab,4,0,17,115
18,1320,141,0,3,hab,3,0,13,128
18,4445,118,3,15,hab,13,2,40,78
18,3075,507,0,59,hab,58,1,133,374
18,3780,410,42,7,hab,7,0,61,349
18,3580,371,8,19,hab,19,0,133,238
18,1242,198,0,0,hab,0,0,0,198
18,3268,260,7,39,hab,39,0,103,157
18,4715,175,0,5,hab,5,0,17,158
18,3063,520,5,28,hab,24,4,75,445
18,4552,170,6,19,hab,19,0,46,124
18,2307,248,2,17,hab,17,0,96,152
18,2322,226,3,8,hab,8,0,56,170
18,4027,191,10,0,hab,0,0,0,191
18,130,142,5,6,hab,6,0,44,98
18,1098,345,3,13,hab,13,0,58,287
18,285,116,0,6,hab,6,0,19,97
18,6279,248,24,6,hab,5,1,21,227
18,1136,165,14,10,hab,10,0,45,120
18,4263,198,16,4,hab,4,0,21,177
18,1231,266,12,7,hab,7,0,43,223
18,3316,174,4,7,hab,7,0,23,151
18,3581,141,3,5,hab,4,1,8,133
18,4632,162,1,32,hab,32,0,82,80
18,6064,142,1,18,hab,18,0,49,93
18,1734,290,6,18,hab,18,0,118,172
18,4846,217,21,4,hab,4,0,37,180
18,3601,286,11,13,hab,13,0,72,214
18,2152,230,22,2,hab,2,0,25,205
18,5102,296,21,44,hab,42,2,110,186
18,4504,213,13,19,hab,19,0,82,131
18,6046,142,1,6,hab,6,0,26,116
18,2721,245,19,4,hab,4,0,28,217
18,4635,176,22,3,hab,3,0,19,157
18,6072,100,5,8,hab,8,0,22,78
18,6317,154,9,7,hab,7,0,38,116
18,210,331,1,11,hab,11,0,106,225
18,3975,246,6,3,hab,3,0,55,191
18,5978,322,8,8,hab,8,0,101,221
18,4892,324,10,5,hab,5,0,48,276
18,3761,340,0,9,hab,9,0,82,258
18,4383,382,20,2,hab,2,0,12,370
18,1209,332,2,8,hab,7,1,54,278
18,6398,350,41,7,hab,7,0,32,318
18,480,222,3,83,hab,82,1,112,110
18,1223,249,1,75,hab,75,0,163,86
18,3270,306,6,32,hab,32,0,116,190
18,1746,47,0,38,hab,26,12,23,24
18,3356,43,1,68,osm,43,25,31,12
18,4489,90,3,30,hab,24,6,32,58
18,1753,60,2,12,hab,8,4,14,46
18,3467,51,5,7,hab,7,0,7,44
18,2573,72,3,14,hab,13,1,19,53
18,79,261,6,10,hab,10,0,36,225
18,4277,159,3,18,hab,17,1,31,128
18,4399,157,7,38,hab,38,0,62,95
18,5221,116,5,37,hab,33,4,49,67
18,3695,165,3,19,hab,17,2,31,134
18,4302,310,8,9,hab,9,0,33,277
18,6248,52,0,47,hab,35,12,30,22
18,6261,39,1,24,hab,22,2,13,26
18,6299,50,0,25,hab,19,6,18,32
18,2306,192,2,39,hab,38,1,70,122
18,2308,124,0,24,hab,19,5,31,93
18,4707,119,1,28,hab,25,3,47,72
18,7110,113,0,4,hab,4,0,12,101
18,4651,137,2,46,hab,34,12,45,92
18,5977,120,1,10,hab,10,0,30,90
18,5874,169,0,54,hab,38,16,49,120
18,6320,206,7,10,hab,10,0,35,171
18,3097,174,3,7,hab,7,0,17,157
18,2804,123,0,29,hab,23,6,34,89
18,1334,160,0,11,hab,10,1,46,114
18,2716,99,1,71,hab,61,10,74,25
18,7106,108,0,29,hab,16,13,18,90
18,3684,143,0,38,hab,32,6,57,86
18,4304,95,1,20,hab,15,5,25,70
18,7107,115,4,99,hab,55,44,54,61
18,81,71,0,31,hab,30,1,30,41
18,198,157,13,13,hab,10,3,20,137
18,1726,35,3,1,hab,1,0,2,33
18,3124,92,7,20,hab,14,6,16,76
18,3165,176,12,42,hab,20,22,66,110
18,3969,86,3,17,hab,15,2,39,47
18,4030,136,7,22,hab,15,7,34,102
18,4479,65,0,4,hab,4,0,9,56
18,4490,139,3,18,hab,16,2,43,96
18,4543,73,3,8,hab,6,2,12,61
18,4556,55,2,8,hab,8,0,23,32
18,6254,137,4,17,hab,13,4,36,101
18,6298,107,2,5,hab,3,2,7,100
18,180,389,3,9,hab,9,0,39,350
18,2722,39,1,40,osm,14,26,15,24
18,3083,230,2,7,hab,7,0,39,191
18,4366,251,1,10,hab,10,0,73,178
18,4607,262,4,6,hab,6,0,22,240
18,5430,366,1,13,hab,13,0,91,275
18,1725,164,7,14,hab,14,0,41,123
18,2734,129,0,3,hab,3,0,26,103
18,3311,142,0,25,hab,24,1,52,90
18,23,247,7,15,hab,14,1,38,209
18,328,153,9,39,hab,31,8,47,106
18,2280,208,30,26,hab,21,5,50,158
18,2851,162,23,69,hab,56,13,81,81
18,4264,125,11,35,hab,27,8,41,84
18,6047,200,18,17,hab,17,0,69,131
18,3196,37,0,12,hab,7,5,16,21
18,3182,299,7,9,hab,9,0,45,254
18,3961,231,10,4,hab,4,0,18,213
18,6349,363,3,31,hab,31,0,99,264
18,6394,43,0,6,hab,6,0,24,19
18,4478,42,1,11,hab,10,1,11,31
18,1532,147,5,22,hab,14,8,25,122
18,1735,205,31,22,hab,17,5,47,158
18,2654,289,8,42,hab,40,2,75,214
18,3622,248,1,82,hab,73,9,117,131
18,3122,244,6,12,hab,10,2,53,191
18,4544,409,26,16,hab,16,0,103,306
18,793,1,0,0,hab,0,0,0,1
32,134,134,1,1,hab,1,0,2,132
32,1212,131,4,1,hab,1,0,7,124
32,1698,141,1,1,hab,1,0,6,135
32,3713,252,0,1,hab,1,0,7,245
32,7634,199,1,1,hab,1,0,10,189
32,1690,195,3,1,hab,1,0,2,193
32,2209,306,2,1,hab,1,0,9,297
32,2512,131,1,1,hab,1,0,3,128
32,3633,261,0,1,hab,1,0,10,251
32,7630,224,0,0,hab,0,0,0,224
32,7626,230,2,0,hab,0,0,0,230
32,7631,196,0,1,hab,1,0,10,186
32,1413,87,0,1,hab,1,0,10,77
32,1457,144,3,5,hab,5,0,23,121
32,7610,126,0,0,hab,0,0,0,126
32,7608,82,1,7,hab,6,1,9,73
32,7636,249,4,0,hab,0,0,0,249
32,7637,125,3,0,hab,0,0,0,125
32,7638,421,5,1,hab,1,0,11,410
32,370,213,0,1,hab,1,0,15,198
32,7615,240,0,1,hab,1,0,11,229
32,4988,150,0,1,hab,1,0,9,141
32,5211,159,0,1,hab,1,0,7,152
32,7611,120,1,0,hab,0,0,0,120
32,7613,174,0,0,hab,0,0,0,174
32,7623,128,0,1,hab,1,0,8,120
32,7607,177,0,2,hab,2,0,12,165
32,5301,116,0,1,hab,1,0,6,110
32,7639,161,4,1,hab,1,0,7,154
32,7643,82,0,0,hab,0,0,0,82
32,7642,145,0,0,hab,0,0,0,145
32,2251,154,0,1,hab,1,0,4,150
32,5436,265,0,2,hab,2,0,9,256
32,7614,82,0,2,hab,1,1,4,78
32,7605,64,0,1,hab,1,0,7,57
32,7606,78,0,1,hab,1,0,11,67
32,7632,110,2,1,hab,1,0,7,103
32,7633,84,0,0,hab,0,0,0,84
32,3890,128,2,1,hab,1,0,5,123
32,7635,101,0,1,hab,1,0,9,92
32,7621,201,0,1,hab,1,0,6,195
32,7628,170,3,1,hab,1,0,11,159
32,7627,187,0,1,hab,1,0,6,181
32,7617,53,4,0,hab,0,0,0,53
32,7612,92,0,0,hab,0,0,0,92
32,7624,228,0,1,hab,1,0,7,221
32,7620,92,2,1,hab,1,0,6,86
32,7618,184,1,0,hab,0,0,0,184
32,7622,161,0,1,hab,1,0,9,152
32,7625,58,1,1,hab,1,0,9,49
32,7619,100,1,0,hab,0,0,0,100
32,7629,159,2,1,hab,1,0,9,150
32,2427,27,6,4,hab,4,0,4,23
32,2560,86,0,2,hab,2,0,8,78
32,7609,76,1,0,hab,0,0,0,76
32,4520,77,0,0,hab,0,0,0,77
32,7641,112,1,1,hab,1,0,9,103
32,7616,95,2,0,hab,0,0,0,95
2,4312,123,6,41,hab,39,2,116,7
2,6286,167,2,74,hab,69,5,150,17
2,5464,522,12,156,hab,153,3,429,93
2,5157,158,1,16,hab,16,0,46,112
2,4962,50,1,36,hab,36,0,40,10
2,1866,138,1,95,hab,95,0,136,2
2,5761,116,3,68,hab,65,3,98,18
2,4800,73,5,47,hab,47,0,64,9
2,1859,65,1,52,hab,52,0,59,6
2,5447,71,1,48,hab,46,2,64,7
2,4056,98,4,24,hab,24,0,78,20
2,4746,135,3,39,hab,38,1,122,13
2,1751,119,1,64,hab,64,0,106,13
2,4169,86,23,23,hab,23,0,69,17
2,5762,178,3,94,hab,92,2,159,19
2,6059,174,1,57,hab,56,1,146,28
2,3394,89,4,64,hab,64,0,79,10
2,6265,127,20,58,hab,58,0,106,21
2,4889,138,7,50,hab,50,0,111,27
2,6468,233,2,67,hab,67,0,204,29
2,5077,120,2,75,hab,75,0,107,13
2,1052,134,1,45,hab,44,1,117,17
2,2550,125,0,59,hab,58,1,111,14
2,2867,126,2,56,hab,56,0,102,24
2,3643,246,6,136,hab,135,1,223,23
2,5719,74,2,41,hab,41,0,58,16
2,2225,100,6,52,hab,46,6,85,15
2,3173,143,0,78,hab,76,2,111,32
2,4609,157,5,65,hab,63,2,114,43
2,1452,72,2,45,hab,45,0,54,18
2,1661,48,0,43,hab,43,0,46,2
2,6253,128,0,18,hab,18,0,52,76
2,4084,40,1,28,hab,27,1,32,8
2,4065,154,2,50,hab,50,0,132,22
2,1300,211,5,92,hab,92,0,205,6
2,5943,126,15,82,hab,82,0,110,16
2,4702,258,0,82,hab,82,0,236,22
2,4688,146,0,62,hab,62,0,138,8
2,3967,228,1,135,hab,135,0,213,15
2,1336,167,1,57,hab,57,0,133,34
2,6471,276,1,107,hab,107,0,244,32
2,4142,140,5,79,hab,78,1,117,23
2,3414,29,0,28,hab,27,1,25,4
2,1376,38,3,12,hab,11,1,15,23
2,4677,143,0,95,hab,95,0,132,11
2,3351,170,1,93,hab,91,2,166,4
2,1815,267,2,127,hab,127,0,258,9
2,5030,156,0,68,hab,68,0,139,17
2,6327,39,2,22,hab,22,0,30,9
2,5641,34,0,32,hab,30,2,33,1
2,6052,29,0,27,hab,27,0,28,1
2,5607,117,0,44,hab,43,1,107,10
2,3275,242,0,133,hab,133,0,235,7
2,6389,141,1,52,hab,49,3,110,31
2,4134,91,2,38,hab,37,1,71,20
2,331,197,1,125,hab,123,2,183,14
2,5382,130,2,96,hab,94,2,127,3
2,3153,125,1,112,hab,112,0,125,0
2,3317,72,7,44,hab,44,0,67,5
2,1122,141,1,74,hab,72,2,129,12
2,4370,184,7,61,hab,60,1,165,19
2,4163,89,1,65,hab,65,0,81,8
2,2305,267,1,37,hab,36,1,115,152
2,6302,230,3,45,hab,45,0,121,109
2,5841,287,3,132,hab,130,2,257,30
2,2802,186,2,48,hab,47,1,132,54
2,4886,294,4,67,hab,67,0,215,79
2,3073,189,0,58,hab,57,1,158,31
2,1849,131,3,48,hab,47,1,74,57
2,4454,137,2,29,hab,29,0,104,33
2,508,208,0,88,hab,85,3,185,23
2,330,57,0,36,hab,36,0,46,11
2,1182,67,2,50,hab,50,0,62,5
2,332,76,0,42,hab,41,1,59,17
2,4033,117,1,58,hab,57,1,99,18
2,2421,31,0,27,hab,24,3,24,7
2,2008,83,0,43,hab,41,2,81,2
2,3945,44,0,38,hab,38,0,44,0
2,2698,158,3,78,hab,77,1,133,25
2,4450,101,0,48,hab,48,0,85,16
2,418,113,0,69,hab,68,1,102,11
2,4672,160,1,102,hab,102,0,155,5
2,5985,308,0,165,hab,162,3,291,17
2,1840,312,3,141,hab,141,0,304,8
2,1333,180,3,93,hab,84,9,152,28
2,6281,47,1,32,hab,32,0,41,6
2,2924,125,1,45,hab,43,2,105,20
2,5770,179,3,64,hab,64,0,166,13
2,2680,390,4,168,hab,166,2,355,35
2,2083,164,1,92,hab,92,0,153,11
2,6002,227,4,71,hab,71,0,201,26
2,2605,176,1,85,hab,84,1,157,19
2,4453,92,1,78,hab,67,11,87,5
2,1236,43,0,20,hab,19,1,35,8
2,4691,144,1,67,hab,66,1,132,12
2,4751,241,2,125,hab,122,3,229,12
2,2636,225,1,100,hab,100,0,213,12
2,1089,133,3,50,hab,49,1,117,16
2,5190,194,0,85,hab,84,1,189,5
2,6297,125,1,81,hab,81,0,123,2
2,3824,165,3,96,hab,95,1,141,24
2,5705,187,3,57,hab,57,0,107,80
2,1161,242,3,68,hab,67,1,220,22
2,4845,225,0,76,hab,76,0,188,37
2,1358,163,0,91,hab,91,0,148,15
2,5716,212,0,92,hab,92,0,185,27
2,4851,197,0,79,hab,79,0,189,8
2,3639,407,8,152,hab,152,0,344,63
2,4310,177,0,94,hab,94,0,172,5
2,4447,65,1,47,hab,47,0,54,11
2,5018,179,3,59,hab,59,0,142,37
2,5133,161,1,98,hab,92,6,148,13
2,3712,24,2,18,hab,18,0,20,4
2,3146,34,0,26,hab,25,1,30,4
2,4856,187,8,88,hab,86,2,141,46
2,5031,160,4,88,hab,88,0,128,32
2,6101,85,0,0,hab,0,0,0,85
2,4136,25,0,25,hab,25,0,24,1
2,6100,224,0,25,hab,25,0,69,155
2,4433,289,11,79,hab,79,0,218,71
2,6387,45,0,28,hab,25,3,37,8
2,2064,208,3,88,hab,84,4,139,69
2,3071,21,0,21,hab,20,1,20,1
2,2546,19,3,14,hab,13,1,13,6
2,4141,15,0,13,hab,12,1,13,2
2,3854,24,0,26,osm,24,2,24,0
2,2635,103,0,75,hab,74,1,97,6
2,96,66,1,46,hab,46,0,60,6
2,1007,49,1,33,hab,32,1,41,8
2,3296,347,6,97,hab,93,4,250,97
2,1395,39,0,41,osm,41,0,39,0
2,3104,154,8,92,hab,90,2,116,38
2,1222,47,0,47,hab,46,1,46,1
2,2515,115,7,63,hab,63,0,92,23
2,4582,113,6,87,hab,85,2,97,16
2,6371,50,2,32,hab,30,2,37,13
2,2299,64,0,40,hab,40,0,51,13
2,4785,64,0,54,hab,53,1,56,8
2,459,41,1,40,hab,38,2,39,2
2,496,25,0,23,hab,22,1,24,1
2,1025,54,5,34,hab,31,3,41,13
2,1524,45,0,46,osm,43,3,42,3
2,6464,33,0,39,osm,37,2,33,0
2,5685,29,3,22,hab,21,1,25,4
2,6314,14,0,9,hab,9,0,8,6
2,4668,26,3,24,osm,21,3,23,3
2,1798,22,1,21,hab,20,1,20,2
2,4638,30,1,24,hab,24,0,25,5
2,4151,38,2,33,hab,28,5,31,7
2,6311,41,3,38,hab,35,3,36,5
2,24,47,0,43,hab,40,3,42,5
2,6144,50,1,48,hab,46,2,49,1
2,4653,60,2,43,hab,42,1,43,17
2,4395,28,1,26,hab,26,0,26,2
2,1101,33,1,27,hab,27,0,29,4
2,1090,22,1,22,osm,22,0,21,1
2,3287,39,2,31,hab,30,1,31,8
2,2052,12,0,11,hab,11,0,11,1
2,6247,22,2,21,osm,20,1,20,2
2,5206,42,0,42,hab,40,2,40,2
2,94,41,1,35,hab,30,5,33,8
2,4422,22,3,7,hab,7,0,15,7
2,3093,35,1,29,hab,29,0,30,5
2,3166,32,2,12,hab,10,2,11,21
2,4401,36,0,33,hab,30,3,30,6
2,292,25,1,20,hab,15,5,19,6
2,4532,26,2,22,hab,19,3,19,7
2,5320,243,5,127,hab,126,1,228,15
2,1301,137,3,68,hab,68,0,119,18
2,4273,58,1,39,hab,38,1,51,7
2,1467,55,3,40,hab,39,1,44,11
2,5774,94,21,45,hab,43,2,60,34
2,1865,53,4,41,hab,40,1,45,8
2,4883,83,1,47,hab,46,1,64,19
2,1219,55,2,40,hab,40,0,52,3
2,1492,81,3,51,hab,48,3,74,7
2,2236,28,4,19,hab,19,0,21,7
2,2417,57,0,39,hab,38,1,52,5
2,871,94,5,50,hab,50,0,83,11
2,3203,36,0,36,hab,36,0,34,2
2,2020,22,1,23,osm,20,3,21,1
2,490,52,1,55,osm,52,3,48,4
2,6341,73,1,53,hab,46,7,66,7
2,1613,49,1,45,hab,43,2,42,7
2,3350,57,1,41,hab,40,1,50,7
